NORAD_ID,Tempo (UTC),East (G),North (G),Down (G)
16609U,2025-06-05T18:21:43,0.07700448307019145,0.11338546468759737,-0.3355725074410024
16609U,2025-06-05T18:22:37,0.07418143242933513,0.12344525390186632,-0.3249202503497362
16609U,2025-06-05T18:23:31,0.07148219252005546,0.13334871526593356,-0.31283353373382367
16609U,2025-06-05T18:24:25,0.0689069245340659,0.14303626239651251,-0.2994150920128229
16609U,2025-06-05T18:25:19,0.06644380583992095,0.15246859594572706,-0.284735757632808
16609U,2025-06-05T18:26:13,0.06407304331552732,0.16161140337099475,-0.26883865476327756
16609U,2025-06-05T18:27:07,0.061771141012333254,0.17042438813300603,-0.25174644985952527
16609U,2025-06-05T18:28:01,0.05951508593600803,0.1788537734203435,-0.23347033183928226
16609U,2025-06-05T18:28:55,0.057286091373854965,0.18682751235080897,-0.21402010474895566
16609U,2025-06-05T18:29:49,0.055072560421013834,0.19425297213406,-0.19341526421124222
16609U,2025-06-05T18:30:43,0.05287198442555789,0.2010175511444157,-0.17169686265456469
16609U,2025-06-05T18:31:37,0.050691575749760756,0.2069931086221453,-0.14893933426078854
16609U,2025-06-05T18:32:31,0.04854755830115808,0.2120449037229321,-0.1252605598905749
16609U,2025-06-05T18:33:25,0.04646319839878073,0.2160448882271534,-0.1008277960716916
16609U,2025-06-05T18:34:19,0.044465831303646265,0.2188879263629512,-0.07585711549596842
16609U,2025-06-05T18:35:13,0.04258328992471649,0.2205083003978314,-0.05060490017213346
16609U,2025-06-05T18:36:07,0.040840233376328486,0.2208932068684835,-0.02535152821007737
16609U,2025-06-05T18:37:01,0.039254876185634474,0.2200901805057793,-0.0003792309494913017
16609U,2025-06-05T18:37:55,0.03783652763614662,0.21820650650432516,0.024052429222911002
16609U,2025-06-05T18:38:49,0.03658418461537347,0.21540037187425887,0.047729390649740314
16609U,2025-06-05T18:39:43,0.03548622166604684,0.21186523040735605,0.07050059193982601
16609U,2025-06-05T18:40:37,0.03452103960278868,0.2078100786432634,0.09228779246448822
16609U,2025-06-05T18:41:31,0.033658413851954484,0.2034387316634012,0.11308705163443096
16609U,2025-06-05T18:42:25,0.03286125019543662,0.1989307435502201,0.13296269885117942
16609U,2025-06-05T18:43:19,0.032087505546044066,0.19442564859668368,0.15203548156245816
16609U,2025-06-05T18:44:13,0.03129213509291942,0.19001118924713625,0.17046665796882285
16609U,2025-06-05T18:45:07,0.03042903910344218,0.18571558695012602,0.1884393215361215
16609U,2025-06-05T18:46:01,0.029453057516642792,0.18150390468259134,0.20613767167939187
16609U,2025-06-05T18:46:55,0.028322069313352988,0.17727901191459577,0.2237247694093383
16609U,2025-06-05T18:47:49,0.026999194782095472,0.1728881792426029,0.24131981177997194
16609U,2025-06-05T18:48:43,0.02545499895779509,0.16813639068919348,0.2589770226226987
16609U,2025-06-05T18:49:37,0.023669499900744375,0.1628067089558455,0.27666941496753356
16609U,2025-06-05T18:50:31,0.021633745428692258,0.15668646048869225,0.2942812631483435
16609U,2025-06-05T18:51:25,0.019350771034594594,0.14959604091243162,0.3116125543313744
16609U,2025-06-05T18:52:19,0.016835897839216175,0.14141549847312437,0.3283967741442511
16609U,2025-06-05T18:53:13,0.014116553689348428,0.13210349311920364,0.3443304592688738
16609U,2025-06-05T18:54:07,0.01123207439037032,0.1217042372210595,0.35910984291709047
16609U,2025-06-05T18:55:01,0.008234265484366508,0.11034058883393386,0.3724676658950207
16609U,2025-06-05T18:55:55,0.005189976173625691,0.09819507231664679,0.38420269872491697
16609U,2025-06-05T18:56:49,0.0021878868347601317,0.08548452504835678,0.3941960698536087
16609U,2025-06-05T18:57:43,-0.000646023432824406,0.0724381650167634,0.4024117728178408
16609U,2025-06-05T18:58:37,-0.0031145377675759157,0.059295408959798304,0.4088827663335827
16609U,2025-06-05T18:59:31,-0.004877108352154212,0.04635833034956956,0.41368762863651465
16609U,2025-06-05T19:00:25,-0.005321842930901092,0.03418922841991035,0.41692469331827947
16609U,2025-06-05T19:01:19,-0.0035119963736179056,0.02411769003520116,0.41869029464244156
16609U,2025-06-05T19:02:13,0.0010924105319722764,0.01871717268120027,0.41906587471063733
16609U,2025-06-05T19:03:07,0.007091184649016893,0.020109070386767274,0.41811494912956937
16609U,2025-06-05T19:04:01,0.012227710805838789,0.02714372111342854,0.41588808813490435
16609U,2025-06-05T19:04:55,0.015758300927406807,0.037141701433921634,0.4124316098194531
16609U,2025-06-05T19:05:49,0.017958616565187626,0.04834335372875867,0.4077951977980366
16609U,2025-06-05T19:06:43,0.019203370131142938,0.059945053138520915,0.40203469294168914
16609U,2025-06-05T19:07:37,0.019760287132678873,0.07161207481927372,0.3952084025668906
16609U,2025-06-05T19:08:31,0.019816134000948143,0.08321783588556972,0.38736758945898564
16609U,2025-06-05T19:09:25,0.01951374927917031,0.09473726613921152,0.37854359913091923
16609U,2025-06-05T19:10:19,0.018970953550532743,0.10619926706105712,0.3687349275986609
16609U,2025-06-05T19:11:13,0.018287038352444756,0.11765836102557325,0.3578973952685654
16609U,2025-06-05T19:12:07,0.0175432991712403,0.12917205887392946,0.3459397610422791
16609U,2025-06-05T19:13:01,0.016801555733623193,0.14078040359186478,0.3327259971614158
16609U,2025-06-05T19:13:55,0.016102820893206284,0.15248763756130765,0.3180843997304692
16609U,2025-06-05T19:14:49,0.015467185685645006,0.16424702497756316,0.3018229087412382
16609U,2025-06-05T19:15:43,0.014895281514763591,0.17595006805260183,0.2837494552230738
16609U,2025-06-05T19:16:37,0.014371203329443319,0.18742125105452703,0.2636957468880064
16609U,2025-06-05T19:17:31,0.01386646979096062,0.19841919105155578,0.24154256089247786
16609U,2025-06-05T19:18:25,0.01334443857129206,0.20864467314662866,0.21724432340560992
16609U,2025-06-05T19:19:19,0.012764577015210759,0.21775549201183494,0.19085059025442044
16609U,2025-06-05T19:20:13,0.012086093357844978,0.2253873600840155,0.16252209723702474
16609U,2025-06-05T19:21:07,0.011270630137700733,0.23117948781400982,0.13253937608959937
16609U,2025-06-05T19:22:01,0.010283963068843875,0.2348029202904776,0.10130250099936929
16609U,2025-06-05T19:22:55,0.009096879489123775,0.23598940825902562,0.06932123474213683
16609U,2025-06-05T19:23:49,0.007685575267152204,0.23455849741963256,0.03719555812936975
16609U,2025-06-05T19:24:43,0.006031965939091267,0.23044056401390067,0.0055872167321400655
16609U,2025-06-05T19:25:37,0.0041242405343801265,0.2236936192072436,-0.024816479851730838
16609U,2025-06-05T19:26:31,0.001957811157029531,0.21451181989723528,-0.05334472974617032
16609U,2025-06-05T19:27:25,-0.000463424632290534,0.20322383337404565,-0.07938853314157349
16609U,2025-06-05T19:28:19,-0.00312581967731395,0.19027967264629486,-0.10244565922574263
16609U,2025-06-05T19:29:13,-0.0060051704509684195,0.1762255274181545,-0.122160865245938
16609U,2025-06-05T19:30:07,-0.009066839869153437,0.16166754266434957,-0.13835642511913782
16609U,2025-06-05T19:31:01,-0.0122671400525166,0.14722732306723935,-0.15104823442146775
16609U,2025-06-05T19:31:55,-0.015556032851416345,0.13349381417693773,-0.16044399361298753
16609U,2025-06-05T19:32:49,-0.018880868369013395,0.12097760711454879,-0.1669222734425254
16609U,2025-06-05T19:33:43,-0.02219057044441853,0.11007409596592055,-0.17099432361646444
16609U,2025-06-05T19:34:37,-0.025439485187408607,0.10104093549507341,-0.17325365082291058
